UniqueCount	AmbigCount
0	0
50	0
0	0
0	0
0	0
193	0
112	0
5	0
0	0
2906	0
27	0
0	0
15	0
18	0
8	0
92	0
80	0
5	0
12	0
11	0
0	0
0	0
24	0
24	0
16	0
41	0
0	0
14	0
12	0
13	0
13	0
0	0
329	0
6	0
2	0
34	0
2	0
0	0
153	0
4	0
40	0
5	0
15	0
19	0
46	0
216	0
0	0
8	0
5	0
77	0
4	0
5	0
15	0
8	0
6	0
10	0
239	0
1	0
0	0
0	0
2	0
18	0
97	0
42	0
1	0
6	0
18	0
3	0
0	0
32	0
1	0
128	0
17	0
32	0
179	0
17	0
207	0
40	0
4	0
10	0
6	0
0	0
4	0
2	0
5	0
2	0
837	0
1	0
22	0
18	0
0	0
20	0
200	0
48	0
77	0
0	0
16	0
3	0
0	0
1	0
7	0
6	0
0	0
23	0
1	0
14	0
195	0
47	0
0	0
39	0
6	0
21	0
1	0
2	0
3	0
0	0
5	0
2	0
0	0
7	0
0	0
59	0
48	0
11	0
0	0
16	0
83	0
0	0
3	0
45	0
0	0
5	0
0	0
1	0
42	0
0	0
2	0
101	0
20	0
9	0
1	0
163	0
16	0
0	0
1329	0
6	0
105	0
0	0
0	0
0	0
0	0
50	0
8	0
0	0
27	0
16	0
155	0
82	0
69	0
7	0
5	0
3	0
260	0
16	0
7	0
175	0
6	0
0	0
40	0
1	0
0	0
3	0
23	0
5	0
13	0
5	0
17	0
60	0
6	0
0	0
0	0
75	0
0	0
2	0
1	0
144	0
7	0
98	0
4	0
43	0
59	0
6	0
107	0
45	0
38	0
7	0
6	0
0	0
30	0
0	0
201	0
510	0
23	0
172	0
0	0
412	0
10	0
19	0
15	0
68	0
21	0
0	0
7	0
0	0
205	0
174	0
3	0
0	0
11	0
4	0
5	0
0	0
5	0
59	0
3	0
33	0
46	0
0	0
145	0
19	0
11	0
70	0
76	0
59	0
9	0
4	0
28	0
27	0
1284	0
0	0
1	0
20	0
75	0
65	0
85	0
18	0
123	0
267	0
14	0
35	0
1	0
47	0
0	0
70	0
28	0
3	0
5	0
0	0
3	0
26	0
14	0
9	0
58	0
0	0
55	0
600	0
14	0
196	0
21	0
128	0
10	0
2	0
8	0
16	0
7	0
14	0
0	0
7	0
0	0
9	0
5	0
0	0
127	0
0	0
39	0
2	0
6	0
0	0
0	0
3	0
13	0
0	0
0	0
0	0
228	0
1	0
78	0
9	0
0	0
27	0
0	0
0	0
50	0
15	0
48	0
14	0
90	0
276	0
12	0
6	0
0	0
11	0
302	0
393	0
9	0
2	0
0	0
139	0
6	0
14	0
182	0
34	0
53	0
104	0
10	0
2	0
1	0
58	0
178	0
47	0
15	0
0	0
2	0
73	0
1	0
6	0
15	0
4	0
5	0
6	0
18	0
10	0
4	0
110	0
4	0
18	0
6	0
32	0
0	0
0	0
2	0
0	0
0	0
18	0
5	0
5	0
49	0
44	0
7	0
5	0
0	0
18	0
74	0
8	0
70	0
1	0
25	0
67	0
5	0
11	0
131	0
0	0
2	0
0	0
5	0
19	0
234	0
0	0
0	0
89	0
0	0
4	0
7	0
0	0
17	0
0	0
12	0
6	0
2	0
23	0
0	0
0	0
17	0
143	0
19	0
32	0
0	0
56	0
93	0
5	0
0	0
59	0
40	0
38	0
0	0
25	0
48	0
10	0
2	0
25	0
4	0
2	0
0	0
42	0
0	0
3	0
84	0
5	0
3	0
0	0
29	0
10	0
14	0
3	0
1	0
2	0
0	0
19	0
22	0
10	0
115	0
2	0
4	0
1	0
0	0
200	0
9	0
127	0
17	0
185	0
0	0
207	0
2	0
3	0
166	0
2	0
434	0
1696	0
0	0
29	0
20	0
3	0
64	0
455	0
0	0
0	0
79	0
175	0
15	0
6	0
15	0
7	0
540	0
82	0
34	0
3	0
3	0
9	0
3	0
20	0
23	0
0	0
8	0
40	0
0	0
20	0
2	0
166	0
1	0
56	0
2	0
135	0
0	0
0	0
24	0
10	0
18	0
19	0
23	0
0	0
0	0
1	0
4	0
9	0
69	0
19	0
0	0
4	0
17	0
31	0
42	0
22	0
34	0
28	0
189	0
7	0
1	0
34	0
45	0
13	0
1	0
9	0
24	0
0	0
38	0
0	0
26	0
3	0
0	0
10	0
28	0
98	0
31	0
42	0
16	0
343	0
4	0
8	0
3	0
30	0
3	0
0	0
130	0
4	0
93	0
16	0
5	0
17	0
13	0
2	0
102	0
0	0
80	0
6	0
8	0
0	0
0	0
152	0
0	0
13	0
86	0
2	0
76	0
1	0
0	0
330	0
0	0
16	0
88	0
37	0
64	0
312	0
16	0
0	0
21	0
43	0
93	0
103	0
0	0
13	0
7	0
15	0
6	0
1	0
15	0
3	0
0	0
0	0
331	0
50	0
144	0
0	0
4	0
11	0
27	0
226	0
0	0
21	0
0	0
0	0
0	0
30	0
7	0
0	0
49	0
19	0
0	0
13	0
0	0
95	0
12	0
0	0
6	0
56	0
28	0
19	0
8	0
38	0
74	0
275	0
321	0
6	0
1	0
91	0
300	0
8	0
219	0
7	0
1	0
0	0
7	0
0	0
0	0
3	0
34	0
0	0
4	0
18	0
16	0
19	0
9	0
24	0
0	0
11	0
0	0
3	0
238	0
11	0
1	0
0	0
0	0
5	0
175	0
0	0
0	0
4	0
42	0
2	0
133	0
222	0
275	0
0	0
14	0
131	0
0	0
0	0
14	0
25	0
192	0
1	0
153	0
0	0
46	0
27	0
0	0
361	0
5	0
119	0
1	0
6	0
23	0
0	0
39	0
0	0
14	0
91	0
12	0
22	0
0	0
73	0
1	0
31	0
10	0
1733	0
139	0
69	0
20	0
2	0
2	0
11	0
20	0
3	0
40	0
26	0
46	0
24	0
1	0
0	0
10	0
19	0
17	0
37	0
0	0
56	0
28	0
28	0
0	0
8	0
49	0
17	0
23	0
0	0
0	0
5	0
20	0
48	0
0	0
0	0
4	0
0	0
8	0
340	0
59	0
4	0
187	0
47	0
0	0
249	0
9	0
59	0
75	0
19	0
55	0
21	0
5	0
262	0
30	0
0	0
0	0
27	0
8	0
0	0
12	0
0	0
39	0
38	0
85	0
0	0
33	0
2	0
18	0
0	0
2	0
150	0
15	0
13	0
11	0
10	0
167	0
114	0
69	0
1	0
0	0
39	0
23	0
6	0
32	0
0	0
181	0
38	0
4	0
1	0
96	0
8	0
15	0
3	0
79	0
26	0
13	0
0	0
281	0
1	0
8	0
41	0
40	0
48	0
18	0
22	0
6	0
70	0
56	0
34	0
1	0
3	0
5	0
15	0
2	0
16	0
1	0
253	0
0	0
9	0
15	0
95	0
58	0
1	0
73	0
1	0
31	0
58	0
18	0
9	0
0	0
1	0
0	0
1	0
0	0
0	0
22	0
0	0
0	0
127	0
233	0
2	0
0	0
3	0
0	0
7	0
11	0
2	0
0	0
5	0
0	0
5	0
79	0
16	0
4	0
20	0
216	0
4	0
2	0
8	0
4	0
11	0
1	0
118	0
2	0
11	0
12	0
0	0
0	0
0	0
0	0
0	0
74	0
17	0
4	0
31	0
16	0
33	0
25	0
3	0
61	0
3	0
2	0
73	0
65	0
0	0
44	0
3	0
0	0
0	0
2	0
6	0
9	0
54	0
2	0
0	0
82	0
19	0
61	0
46	0
1	0
152	0
0	0
27	0
0	0
2	0
8	0
16	0
29	0
15	0
4	0
0	0
0	0
20	0
2	0
9	0
6	0
165	0
75	0
5	0
9	0
0	0
40	0
0	0
21	0
2	0
25	0
0	0
2	0
46	0
56	0
0	0
28	0
61	0
0	0
20	0
13	0
151	0
15	0
0	0
16	0
2	0
0	0
0	0
0	0
76	0
19	0
47	0
1	0
43	0
81	0
5	0
8	0
0	0
0	0
50	0
0	0
0	0
25	0
0	0
10	0
4	0
2	0
3	0
3	0
33	0
3	0
0	0
0	0
1	0
14	0
136	0
145	0
198	0
38	0
0	0
42	0
0	0
41	0
0	0
7	0
0	0
0	0
11	0
175	0
7	0
41	0
2	0
42	0
3	0
0	0
17	0
59	0
39	0
1	0
175	0
2	0
0	0
1	0
0	0
78	0
47	0
3	0
5	0
35	0
0	0
0	0
43	0
16	0
0	0
25	0
47	0
1	0
42	0
14	0
45	0
18	0
11	0
78	0
0	0
22	0
35	0
2	0
0	0
3	0
191	0
7	0
29	0
1	0
6	0
10	0
2	0
40	0
0	0
5	0
2	0
8	0
186	0
12	0
1	0
5	0
25	0
26	0
0	0
19	0
44	0
22	0
0	0
33	0
35	0
0	0
0	0
0	0
0	0
40	0
194	0
17	0
7	0
0	0
0	0
0	0
3	0
27	0
414	0
1	0
6	0
85	0
1	0
15	0
2	0
88	0
551	0
10	0
11	0
1	0
16	0
572	0
8	0
141	0
2	0
63	0
4	0
25	0
0	0
10	0
100	0
2	0
5	0
24	0
123	0
1	0
36	0
66	0
69	0
4	0
15	0
120	0
5	0
0	0
0	0
0	0
3	0
37	0
1571	0
10	0
47	0
0	0
0	0
232	0
60	0
95	0
3	0
5	0
0	0
0	0
1462	0
10723	0
47	0
86	0
0	0
22	0
18	0
134	0
84	0
22	0
6	0
22	0
1	0
0	0
0	0
59	0
56	0
2	0
3	0
0	0
0	0
174	0
8	0
3	0
0	0
28	0
79	0
0	0
7	0
0	0
7	0
132	0
159	0
86	0
20	0
261	0
0	0
10	0
77	0
0	0
0	0
1	0
537	0
0	0
47	0
392	0
11	0
0	0
4	0
591	0
90	0
92	0
20343	0
12	0
0	0
44	0
16	0
0	0
8	0
25	0
4	0
21	0
9	0
1	0
7	0
37	0
5	0
6	0
8	0
73	0
8	0
2025	0
0	0
16	0
10	0
6	0
8	0
11	0
2	0
5340	0
4	0
0	0
16	0
0	0
5	0
10	0
1	0
0	0
14	0
28	0
0	0
0	0
31	0
13	0
0	0
19	0
46	0
122	0
8	0
291	0
7	0
0	0
1	0
1	0
0	0
194	0
144	0
2	0
0	0
397	0
1	0
17	0
15	0
46	0
20	0
12	0
27	0
9	0
19	0
4	0
4	0
2809	0
7224	0
0	0
7	0
45	0
14	0
38	0
0	0
0	0
81	0
0	0
92	0
151	0
1	0
69	0
34	0
0	0
121	0
47	0
1	0
4	0
16	0
3	0
251	0
67	0
22	0
378	0
4	0
1	0
318	0
115	0
62	0
114	0
8	0
1	0
17	0
32	0
0	0
0	0
20	0
0	0
46	0
11	0
10	0
1	0
2	0
1	0
3	0
27	0
0	0
17	0
21	0
3	0
91	0
2	0
7	0
11	0
5	0
8	0
3	0
18	0
18	0
5	0
0	0
2	0
4	0
4	0
5	0
0	0
20	0
36	0
145	0
4	0
39	0
11	0
0	0
25	0
29	0
5	0
0	0
3	0
22	0
2	0
25	0
0	0
48	0
0	0
41	0
2	0
56	0
4	0
11	0
48	0
104	0
6	0
33	0
4	0
0	0
38	0
4	0
12	0
24	0
310	0
0	0
20	0
28	0
15	0
17	0
600	0
29	0
2563	0
0	0
26	0
0	0
9	0
10	0
29	0
262	0
240	0
16	0
1	0
0	0
6	0
12	0
0	0
67	0
90	0
75	0
5	0
19	0
7	0
69	0
4	0
3	0
302	0
0	0
0	0
0	0
0	0
29	0
0	0
0	0
48	0
25	0
0	0
578	0
264	0
140	0
604	0
1	0
23	0
20	0
136	0
262	0
22	0
78	0
4	0
56	0
75	0
14	0
23	0
0	0
39	0
0	0
15	0
6	0
8	0
65	0
0	0
317	0
10	0
64	0
1	0
0	0
68	0
4	0
9	0
13	0
3	0
1	0
10	0
39	0
0	0
36	0
0	0
50	0
1	0
98	0
16	0
63	0
49	0
99	0
31	0
0	0
0	0
62	0
187	0
39	0
0	0
40	0
44	0
1	0
25	0
27	0
0	0
7	0
56	0
12	0
0	0
36	0
226	0
0	0
0	0
2	0
1	0
58	0
20	0
34	0
125	0
27	0
29	0
33	0
5	0
0	0
48	0
50	0
36	0
2	0
1	0
1	0
242	0
54	0
5	0
50	0
9	0
40	0
285	0
0	0
163	0
27	0
23	0
124	0
20	0
0	0
1	0
5	0
6	0
2	0
5	0
23	0
14	0
0	0
0	0
3	0
40	0
0	0
0	0
1	0
24	0
39	0
49	0
0	0
135	0
108	0
0	0
0	0
150	0
31	0
4	0
262	0
3	0
148	0
4	0
77	0
65	0
0	0
110	0
3	0
0	0
0	0
200	0
406	0
93	0
0	0
20	0
6	0
2	0
800	0
7	0
547	0
133	0
163	0
55	0
256	0
1	0
114	0
0	0
181	0
0	0
18	0
19	0
4	0
2	0
167	0
128	0
15	0
0	0
0	0
26	0
3	0
4	0
0	0
15	0
0	0
37	0
0	0
85	0
11	0
7	0
34	0
0	0
3	0
0	0
115	0
21	0
5	0
39	0
117	0
1	0
0	0
26	0
4	0
10	0
11	0
13	0
10	0
0	0
7	0
0	0
421	0
2	0
8	0
15	0
18	0
11	0
6	0
0	0
2	0
0	0
0	0
130	0
3	0
0	0
9	0
3	0
0	0
0	0
3	0
13	0
13	0
0	0
33	0
61	0
27	0
37	0
7	0
6	0
1	0
2	0
3	0
8	0
13	0
36	0
3	0
0	0
0	0
8	0
298	0
61	0
23	0
0	0
32	0
74	0
22	0
34	0
25	0
62	0
26	0
176	0
151	0
33	0
10	0
0	0
0	0
0	0
4	0
706	0
1	0
33	0
34	0
4	0
0	0
9	0
5	0
28	0
139	0
3	0
124	0
0	0
38	0
0	0
0	0
5	0
18	0
5	0
15	0
37	0
23	0
16	0
65	0
56	0
10	0
0	0
12	0
12	0
0	0
179	0
3	0
1	0
0	0
77	0
0	0
1	0
2	0
68	0
186	0
62	0
2	0
6	0
60	0
22	0
0	0
0	0
791	0
64	0
14	0
0	0
0	0
16	0
10	0
0	0
2	0
26	0
1	0
0	0
0	0
4	0
11	0
1	0
2	0
10	0
4	0
2	0
88	0
55	0
0	0
39	0
1	0
68	0
12	0
0	0
0	0
0	0
183	0
1	0
0	0
0	0
11	0
229	0
128	0
89	0
0	0
0	0
38	0
11	0
0	0
37	0
30	0
54	0
78	0
1	0
29	0
0	0
25	0
1	0
194	0
52	0
143	0
7	0
6	0
65	0
0	0
0	0
10	0
0	0
5	0
112	0
16	0
24	0
6	0
138	0
14	0
458	0
0	0
5	0
66	0
0	0
108	0
8	0
0	0
16	0
118	0
40	0
10	0
4	0
0	0
2	0
178	0
5	0
21	0
4	0
30	0
43	0
25	0
2	0
275	0
8	0
120	0
16	0
20	0
3	0
10	0
133	0
0	0
76	0
66	0
0	0
42	0
0	0
38	0
16	0
0	0
0	0
95	0
17	0
22	0
194	0
8	0
12	0
5	0
10	0
29	0
76	0
27	0
2	0
24	0
0	0
21	0
11	0
123	0
0	0
7	0
52	0
68	0
5	0
3	0
13	0
3	0
0	0
1	0
6	0
2	0
4	0
59	0
12	0
8	0
1	0
1238	0
64	0
1154	0
12	0
0	0
2	0
0	0
4	0
5	0
0	0
23	0
161	0
149	0
20	0
22	0
112	0
0	0
16	0
16	0
14	0
9	0
88	0
50	0
17	0
94	0
3	0
2	0
3	0
14	0
44	0
33	0
533	0
612	0
0	0
50	0
1	0
17	0
2	0
15	0
3	0
0	0
19	0
2	0
0	0
7	0
0	0
1	0
2	0
71	0
10	0
13	0
0	0
0	0
18	0
13	0
177	0
154	0
7	0
34	0
31	0
7	0
286	0
22	0
161	0
2	0
11	0
0	0
76	0
32	0
55	0
0	0
0	0
0	0
32	0
14	0
20	0
2	0
0	0
1	0
0	0
47	0
60	0
26	0
219	0
9	0
27	0
115	0
10	0
6	0
1	0
2	0
0	0
0	0
16	0
0	0
0	0
5	0
1	0
0	0
48	0
30	0
148	0
1	0
75	0
19	0
17	0
39	0
9	0
90	0
38	0
13	0
0	0
2	0
0	0
33	0
25	0
93	0
1	0
0	0
0	0
11	0
16	0
5	0
1	0
0	0
3	0
1	0
0	0
4	0
1	0
98	0
102	0
30	0
369	0
4	0
134	0
368	0
3	0
0	0
19	0
31	0
10	0
38	0
27	0
0	0
0	0
5	0
15	0
1	0
0	0
0	0
36	0
0	0
149	0
0	0
9	0
78	0
1	0
27	0
2	0
3	0
0	0
4	0
0	0
29	0
109	0
0	0
2	0
99	0
13	0
0	0
119	0
74	0
965	0
32	0
93	0
13	0
21	0
0	0
0	0
0	0
5	0
4	0
181	0
84	0
28	0
26	0
70	0
411	0
7024	0
55	0
116	0
212	0
21	0
67	0
32	0
58	0
0	0
0	0
0	0
0	0
34	0
0	0
6	0
49	0
27	0
1	0
85	0
4	0
0	0
2	0
16	0
4	0
28	0
43	0
3	0
13	0
41	0
13	0
12	0
2	0
0	0
0	0
6	0
24	0
26	0
32	0
0	0
2	0
15	0
18	0
0	0
392	0
94	0
1	0
576	0
6	0
0	0
7	0
1	0
36	0
5	0
148	0
49	0
9	0
11	0
45	0
1	0
3	0
1	0
0	0
3	0
0	0
8	0
0	0
77	0
173	0
0	0
9	0
3	0
65	0
0	0
10	0
13	0
33	0
94	0
36	0
14	0
30	0
4	0
0	0
2	0
31	0
